"poa_2006","geoscience_australia_lambert_area_km2","geocentx","geocenty"
"3396",3.12043156787109,755510.755773809,-4045684.69637172
"3400",23.9309766542969,733273.661688699,-4154209.10865615
"3401",5147.92285071631,713547.615649599,-4158839.59228346
"3407",779.385572048828,694756.31488298,-4214616.16405055
"3409",1879.42829305396,688798.249576696,-4172426.26069916
"3412",3.42168855493164,668924.534668301,-4149793.26231863
"3388",524.041723678955,779758.555518708,-4139001.29567223
"3390",564.385816275635,763392.478074447,-4132393.69426115
"3446",5.8449613581543,924127.474360393,-4220802.65595309
"3391",266.220151369385,766178.524390756,-4083702.35703129
"3392",1.74527144311523,770203.824228908,-4127860.85914818
"3393",1560.93288770874,758471.098557793,-4098594.78214609
"3395",979.955766769043,763842.865299798,-4058703.99137648
"3413",580.305575921143,636954.905741062,-4139805.86394085
"3414",625.392024712647,726269.493442206,-4108165.37485898
"3418",3636.48283678931,685059.494646824,-4094511.26161421
"3419",931.656409521484,656569.945537867,-4110639.32508498
"3420",2244.30583837744,640835.222170465,-4080055.8052152
"3423",774.918311481445,715845.342881034,-4080884.56128614
"3424",3992.79181179077,717791.366779677,-4042316.04767171
"3427",50.7070147768555,953101.880730738,-4272773.29266526
"3507",1.49107920263672,728641.6445989,-3978519.78806986
"3509",1685.04562569312,696487.410252338,-3989748.19513301
"3512",3955.67458656958,654509.81154597,-3999822.60394487
"3428",1.81970231616211,957493.959089452,-4274095.42077915
"3429",191.591114542236,953156.228421894,-4263232.65440983
"3431",43.7496310537109,950770.115599927,-4253306.17952014
"3434",282.271627316162,955432.249225337,-4243495.92888139
"3435",148.542026604248,955420.545037945,-4231666.63644836
"3437",171.350141307129,936677.064918201,-4257533.76127925
"3447",4.35501845410156,921586.867968461,-4215343.44221931
"3448",84.3541633125,922462.18857601,-4213397.65564155
"3515",145.178620364014,902164.382442249,-4175905.30643571
"3516",446.773325641602,899854.004405261,-4152460.74637913
"3517",1168.7679765896,882956.09620007,-4136950.54967326
"3518",988.78118872168,864127.511169223,-4129764.33650625
"3438",15.3784412072754,942715.058743043,-4250736.57721289
"3440",60.0885655004883,936108.83582426,-4249715.69173502
"3450",22.8764291958008,910799.092430049,-4205103.79750616
"3451",399.050947811768,904667.076906833,-4207415.93458162
"3453",126.398220063477,912057.536744,-4191812.82024524
"3458",122.83745108667,918510.839353814,-4241945.68693701
"3460",14.3440641948242,901511.830148548,-4237056.53866208
"3461",609.636418973877,906238.183269631,-4230127.41407996
"3462",217.855480130127,893212.80872906,-4213862.37777029
"3463",465.854835449219,894021.690060615,-4189617.22385838
"3520",2.78412593115234,870642.446416004,-4123426.51799276
"3521",209.966251878174,961066.694687892,-4219200.61723241
"3522",629.922797363525,965419.60708516,-4200896.79241111
"3523",564.244230267334,953502.258617476,-4184864.34681411
"3525",1474.90038532715,844974.128786728,-4111414.94269687
"3527",694.802480474853,831166.042465008,-4086024.79989934
"3529",754.78776266626,828447.705707724,-4064813.8520446
"3530",4.76734200048828,822182.273400825,-4048689.1536412
"3531",1520.79601555127,813333.60958681,-4029741.41463394
"3441",36.6162728996582,940888.810175345,-4246884.22754372
"3442",314.570288299316,936771.120071647,-4238229.78640376
"3444",1067.42918244458,934788.851814838,-4213839.09656847
"3533",591.329602435059,786095.547492273,-4005102.03717628
"3537",1009.773804,874513.373456612,-4089633.52694732
"3540",856.701385875732,860530.91271377,-4066897.00600649
"3542",333.928656980469,852208.474414335,-4042164.6261544
"3482",217.864551611084,790523.955866643,-4100212.71323341
"3483",1482.21098139111,793507.944019307,-4070554.73325317
"3485",396.216847232178,794901.312261748,-4033412.23888459
"3487",380.100715419189,780914.722890542,-4029060.94360541
"3490",2970.2433262727,757884.025701562,-3972666.38819539
"3491",1973.52551242603,741920.868524971,-4006880.4196295
"3494",145.728867058105,758004.838573648,-3909354.89363234
"3496",10996.8632414739,692043.235129625,-3912595.01031348
"3559",273.648064490967,958924.208505038,-4148560.55561876
"3561",841.0660503479,961828.502051896,-4126359.40977157
"3562",399.563154522217,935472.664743266,-4094137.70506714
"3726",243.80663700415,1069267.66395301,-4139897.87531587
"3498",65.7064886328125,747635.552008428,-3881232.28743262
"3500",56.4108441928711,747382.656262214,-3875218.9830987
"3501",928.833054602539,760066.435075183,-3924489.02779948
"3505",111.754114709961,737554.821400901,-3872856.2129692
"3581",189.267277573486,889646.64641343,-4039537.53283522
"3544",578.153097289063,835810.970723047,-4015255.87161773
"3546",995.398057412598,804676.16688864,-3968376.10856267
"3549",825.739476959717,800350.321676296,-3939383.61789148
"3550",45.6259365637207,919933.937450783,-4172270.2300877
"3551",1950.23809462158,917753.254583637,-4171488.80219362
"3555",24.0967293022461,915655.298584113,-4175824.43356694
"3556",122.189877603027,915555.347621743,-4164137.03268073
"3557",276.092036259521,940812.45698532,-4157256.82047028
"3558",260.344296619873,941506.897247709,-4139255.80786148
"3563",269.175115676514,936271.923102912,-4125483.19627888
"3564",452.917614757568,962313.861678631,-4105767.80416168
"3566",90.5711720881348,937850.445558983,-4083207.95157523
"3588",1.1249908527832,857607.436211817,-4004126.80812037
"3567",42.6159403928223,928269.387728056,-4077384.6450792
"3568",444.67697737915,923337.222748057,-4066675.2144351
"3570",276.6645558396,914368.4381184,-4153925.15871227
"3589",48.7006988425293,861074.354454014,-4002445.34171114
"3590",39.6091079023438,864267.080338524,-3997650.71984517
"3591",295.282192822266,845755.450237701,-3997493.291612
"3571",586.279135221191,912488.706385165,-4132499.76339941
"3573",571.224768200684,924560.360806002,-4113719.37297831
"3575",1018.54957219629,908036.494613527,-4096011.8209272
"3579",1856.88950000928,891957.865318621,-4054981.44409612
"3594",105.453428988037,846110.796809648,-3987166.10667004
"3595",1.66245850537109,848468.524960314,-3991767.0292713
"3597",1708.67146340332,829130.097881847,-3979608.52909405
"3599",393.762514573975,833594.265662825,-3947056.86890084
"3608",997.767075150391,992492.941790287,-4181665.58683481
"3610",268.023750369873,1004595.39433072,-4160306.99368287
"3612",795.541711343262,978981.730824877,-4160794.09772121
"3614",74.910254401123,1015680.33177192,-4146837.03434401
"3580",3.51593076708984,915057.826897744,-4047178.79918352
"3584",335.389671934082,865672.785052465,-4028150.76564156
"3585",1852.1998313999,873391.153320719,-4012108.43222751
"3586",29.8991460793457,866488.143617632,-4003390.06842232
"3616",252.099700675537,1002333.3865598,-4145195.99344513
"3835",1.52306637597656,1071421.00133695,-4357595.17549314
"3840",371.778482775879,1098264.10083873,-4361120.4662969
"3618",73.0197445651855,1003335.83688524,-4133501.56391802
"3620",318.733750146973,993854.900989404,-4128170.92942345
"3621",168.51486641333,986979.874100306,-4116672.94833582
"3622",139.611416914307,972300.226984633,-4118143.7459474
"3624",70.8689241516113,985129.324504048,-4136886.25263844
"3629",346.953134822998,1010030.23839708,-4127112.06979489
"3630",233.542719699219,1038365.56936407,-4150307.96769351
"3631",520.383387183105,1028839.70962893,-4145100.37473259
"3623",172.048051384521,978269.875974578,-4144472.498658
"3640",160.893542282227,1029205.13628577,-4093548.63215775
"3641",185.604100657227,1031756.64146431,-4083846.59738764
"3644",237.281028421143,1046341.61926439,-4091430.0917095
"3646",329.801873013428,1048768.35130387,-4133374.57114278
"3662",52.1381394389648,985893.418906838,-4200533.26848241
"3664",140.600098945068,1011412.97896777,-4201117.10770235
"3665",248.01116465918,1018616.71016427,-4196846.33829584
"3666",1371.56112796582,1033366.18488269,-4182143.28979997
"3669",559.599603453369,1050555.29870066,-4167518.29862231
"3670",101.417333474609,1065820.49568103,-4169766.64548337
"3649",100.121846382324,1051224.3248991,-4104778.39319563
"3658",458.652982765869,990441.042749567,-4238005.6472436
"3659",534.652520239014,980360.028358144,-4216320.897582
"3660",816.4792922771,1009504.75232145,-4212848.11308027
"3682",445.095309642578,1115116.61694779,-4123539.42675957
"3683",147.837486369141,1135017.35462915,-4118426.62799176
"3685",291.05529113916,1125740.05107889,-4111512.83336633
"3687",2.3335100859375,1115961.93475766,-4107131.96124733
"3688",328.784386629883,1138386.05747119,-4129997.19317397
"3690",137.457307510254,1151150.42206021,-4120178.98204007
"3691",1458.8172377373,1171427.1219811,-4144150.54734855
"3672",21.7644177119141,1073894.35580134,-4162651.6723502
"3673",1396.5921041709,1076588.66164918,-4180020.69590368
"3675",727.166272524902,1092660.63696097,-4156487.21837581
"3677",27.4920715546875,1104216.95150114,-4144950.46722082
"3678",2425.16307398242,1113899.48517078,-4172052.5167214
"3698",7.02007597900391,1175137.41063454,-4193723.53336897
"3699",350.666151725098,1180234.73300801,-4202976.51628204
"3700",123.780216146484,1184472.5795115,-4142519.94998595
"3701",3233.34092985303,1204881.87248517,-4161079.60316204
"3705",719.617800286133,1231364.62146444,-4152290.78754055
"3707",1664.35696961377,1250940.71404312,-4165527.82098688
"3709",488.367956890625,1232310.38890393,-4124126.73892617
"3711",127.035776796387,1040144.66243408,-4268653.27927876
"3712",0.996172126464844,1049067.9267567,-4239351.51344677
"3713",969.353856541504,1061127.11340671,-4247444.36957732
"3714",818.862693050781,1042941.81398301,-4241873.01750562
"3717",961.564001705322,1012864.83955864,-4239063.02080321
"3719",158.42846982251,1035255.8961665,-4213084.1336681
"3720",481.266539928711,1055317.30349738,-4211967.26256047
"3722",238.336705562988,1076658.89688262,-4225701.69413335
"3723",3059.86081346728,1092888.37853838,-4241522.35443766
"3725",231.272485097168,1070084.83364207,-4150922.52344401
"3727",522.295567570557,1066936.7442367,-4126460.22503248
"3728",488.69838752124,1074078.19848481,-4114164.13144393
"3730",397.356959537354,1079288.9903138,-4107462.26813795
"3732",287.198911502441,1100789.82050827,-4188671.14562895
"3733",90.6739900405273,1105361.29191472,-4194923.39456886
"3735",245.65791458252,1125879.71343498,-4170182.79437076
"3737",1188.02269636914,1139901.82491336,-4192972.04347848
"3738",43.5780709013672,1148901.72115538,-4177340.75004892
"3739",19.3718185444336,1150393.99295659,-4184109.41265403
"3740",775.930147873535,1149473.56301609,-4196306.1893283
"3741",1717.53198709473,1166164.42402736,-4230300.28652685
"3744",157.736904364746,1160201.90336941,-4201101.10661032
"3865",1.97612479833984,1190053.44697543,-4314615.38514611
"3869",124.970368711914,1088853.1889082,-4371746.66660096
"3870",288.84153033252,1082129.31680924,-4370882.82604518
"3746",4.72107427148438,1123487.18789414,-4141286.04591944
"3747",338.381292029297,1139902.52892779,-4146034.37630225
"3749",258.306983151855,1154875.32680951,-4149362.58957257
"3750",62.4162040456543,976610.73128074,-4268281.55419448
"3758",5.06357340161133,980094.273773003,-4245289.844627
"3759",30.9960686271973,996537.717512452,-4277415.66456582
"3761",112.318454087402,1002367.58346406,-4271108.04608783
"3871",254.607526146973,1068417.60112159,-4370158.04262679
"3874",483.855866667969,1139397.88689724,-4385591.05792978
"3752",12.447082517334,981949.224621663,-4276099.9861547
"3753",170.160982109131,974405.188143065,-4257972.45093537
"3754",77.4115471801758,985691.246969043,-4272001.11781782
"3756",237.919500960938,967238.075670051,-4252180.29635275
"3757",307.864348362305,992461.100530435,-4259307.13452703
"3875",2136.8708081377,1191875.44031649,-4303938.55853936
"3878",319.638166706543,1208149.72412657,-4331871.7618615
"3880",12.873936105957,1213053.31913435,-4329289.49526435
"3763",5.93709369213867,1006443.14073181,-4265787.08398659
"3764",332.94580838501,973763.140514402,-4237369.06135112
"3766",2.93360972143555,1005643.97690663,-4298447.30074285
"3882",103.670622834961,1213498.04345937,-4317182.35238108
"3885",2981.77808958838,1257056.97175124,-4261846.23446426
"3886",281.632943717285,1264765.40215342,-4320450.95339773
"3765",10.9689239506836,1003674.67133556,-4297291.90347111
"3767",3.47607095410156,1004248.06049065,-4300061.96782581
"3785",5.24998923632813,1000068.69383961,-4304614.39255692
"3887",2.75698977490234,1246602.1377278,-4312686.86491277
"3888",4715.90548959082,1295658.91408788,-4278714.47876191
"3889",790.447635531738,1321623.42750833,-4317992.70563029
"3890",1049.27737188379,1333928.43530449,-4286410.26928738
"3891",2600.44132863037,1368655.64822721,-4305000.51086064
"3892",6.51979351757813,1394727.82545602,-4310906.48708082
"3895",1663.10427240625,1225119.41219807,-4275095.35973855
"3786",5.37830808422852,1001780.49364387,-4304411.04938843
"3787",3.36537619775391,1003538.49331101,-4303765.81852052
"3788",33.9296395212402,1005959.65604955,-4301190.50383818
"3896",193.919751109375,1209401.6148417,-4256853.62352091
"3898",674.454884923828,1203190.77425994,-4240864.83730219
"3900",3069.91177133838,1225493.17856803,-4217355.16429548
"3902",56.8409257529297,1219739.40199764,-4320210.05378082
"3904",54.8404771015625,1224192.25754498,-4325450.35747707
"3909",403.294660202637,1236509.05329324,-4319010.3228402
"3789",8.93152357788086,1004322.49397749,-4306483.49096731
"3960",877.60598103418,1075374.90675557,-4419005.49738088
"3962",179.053279227051,1082849.23260965,-4396941.69670069
"3964",0.706039689453125,1076135.10214631,-4402010.30689129
"3791",7.79216484375,1008406.76895694,-4307558.58285238
"3792",3.88176365942383,1007541.30312789,-4306704.05451412
"3793",26.4363135515137,1010004.58556133,-4304029.71923954
"3795",38.5476367102051,1012499.04760965,-4299242.61665713
"3822",31.5074412592773,1056279.93362334,-4347154.29561057
"3823",140.40803622998,1062069.88201404,-4349979.94001079
"3796",15.7972171867676,1007309.49386393,-4295075.53087302
"3797",166.548568879883,1033780.66337268,-4304700.0095028
"3799",1223.87926556128,1054316.93889971,-4286057.58869815
"3800",1.20863309423828,983821.5938065,-4306695.90366418
"3802",15.9113700004883,993914.145247033,-4314284.75137584
"3824",369.025771400391,1070429.0255436,-4349269.74274713
"3825",2191.98650778271,1087439.72776675,-4316663.66676739
"3831",140.050806239258,1058685.87969055,-4323220.54914663
"3832",26.0849380869141,1056801.78384251,-4313700.13634307
"3833",418.417231064941,1061280.47865551,-4306906.84584308
"3803",8.36360372631836,994668.829785114,-4318524.86571037
"3804",39.8369904226074,999494.573792728,-4314937.88589788
"3805",27.3390922792969,997499.996933113,-4321994.13073218
"3806",42.3023732077637,1001705.93422164,-4321192.65597949
"3807",11.3360955515137,1004804.14611958,-4322273.96388998
"3808",58.0843213151855,1009563.6865977,-4317635.32510272
"3809",66.3347860090332,1006892.58719677,-4328617.00304683
"3810",157.383599787598,1013851.79986667,-4326417.41359581
"3812",126.20300366626,1020893.09301527,-4327823.75677806
"3842",9.98457897900391,1092763.17333719,-4361960.40344087
"3844",422.781440095215,1109179.11040152,-4361211.25945793
"3847",568.635279823242,1126006.97492462,-4357972.13267534
"3850",30.9103225742187,1151169.48534945,-4344782.67844259
"3851",1545.53594287451,1161310.07236089,-4351784.18516495
"3852",6.98551052929688,1158354.58312555,-4345305.75787926
"3854",222.969849445312,1113815.64165403,-4341894.85079204
"3856",73.2881936679688,1111949.12527471,-4332879.49073537
"3857",151.672472398926,1123256.72311787,-4334081.27775672
"3858",2997.40433811621,1126055.15054685,-4282751.70907292
"3859",286.315805803711,1134547.15439923,-4322744.22747447
"3860",1035.51887690381,1148478.29616212,-4302374.25821318
"3862",2268.93805050977,1169701.75838817,-4287293.51189007
"3910",33.2044462878418,986959.656307054,-4333815.5073609
"3911",12.1795462172852,985219.144851225,-4338273.41119611
"3912",77.8486264350586,988102.794414529,-4341628.36046003
"3913",17.7761170917969,983163.632381524,-4346290.31197519
"3915",42.9267810153809,982166.041864155,-4350424.46756478
"3916",25.3311063947754,971330.159641617,-4361957.29554719
"3918",10.8179651079102,983379.150302723,-4354533.43229257
"3919",6.50460586157227,985422.536586607,-4356362.92303044
"3920",15.8152773239746,984741.108303619,-4359544.9632102
"3921",172.809072043457,999666.416226174,-4357421.28764699
"3922",93.5785479980469,986600.325977053,-4371644.95247672
"3923",0.909274022705078,993070.076383029,-4369693.45359468
"3925",11.0194465981445,997004.783659597,-4377903.13211271
"3926",68.6112727592773,977394.453992889,-4355788.24142788
"3927",6.1325160859375,982076.967282437,-4360287.21524132
"3928",34.4516464919434,964096.112181579,-4358467.24553485
"3929",46.9118519462891,964506.913710841,-4366972.85314588
"3930",22.7613897546387,977314.239685478,-4337935.91980655
"3931",26.1086628063965,974801.455938838,-4341740.77017827
"3933",41.4616634921875,979701.833546901,-4344333.49858373
"3934",55.6715192141113,972808.772239306,-4346988.8035692
"3936",13.8437697866211,966251.609374519,-4352208.17692226
"3937",82.2802479433594,969902.298501212,-4356937.47273407
"3938",3.7326932121582,961637.346741738,-4354628.32949443
"3939",98.4873600673828,957850.222960866,-4362107.91503907
"3940",14.5038830996094,957039.252257001,-4357484.36520029
"3941",21.3204470812988,951461.322174821,-4357213.20068525
"3942",6.36473472631836,947488.034084251,-4354913.07649758
"3943",7.11360461767578,945064.441484545,-4352011.43798583
"3944",11.482557371582,941617.137471636,-4349253.63648616
"3945",204.424043160645,1028473.53974759,-4366453.55801963
"3946",35.8008980112305,1033868.24577614,-4371474.3740114
"3950",110.381761599609,1036165.7373653,-4376945.26950815
"3951",131.756922269043,1039059.87719781,-4368547.20947153
"3953",470.005220158691,1050946.20659207,-4375759.67839968
"3954",171.117807986328,1042224.15247843,-4392205.61986027
"3956",520.322983691894,1051962.6551903,-4399134.40777384
"3958",64.5098396767578,1058284.50587254,-4395634.72330945
"3959",191.257878194824,1057489.5079905,-4410017.31154975
"3965",1.08600548486328,1091815.44850479,-4405235.13263427
"3966",217.76259470166,1090981.39361068,-4391762.13522418
"3971",1128.29162787598,1115022.88625916,-4387325.5924809
"3975",6.69562288378906,992661.53365301,-4324341.82943871
"3976",13.5307600661621,994335.393568637,-4321991.65309372
"3987",51.1953780253906,1025793.92532612,-4355629.40214543
"3988",112.339484693359,1037646.45082489,-4357494.12157227
"3991",155.346102427246,1011314.74685273,-4372837.21674945
"3977",125.629935727295,993867.235706281,-4331689.33566141
"3978",80.58125909375,1001321.99020887,-4333335.52519914
"3980",53.2800877265625,998101.597870231,-4342281.32885497
"3981",257.775296474609,1019689.3879663,-4344336.49310627
"3984",218.74460060083,1017192.0647728,-4355104.30743711
"3992",63.1289217924805,1019442.85927213,-4380435.53166932
"3995",201.676983971191,1017172.67237305,-4383639.66085233
"3996",133.382802984863,1026978.53442879,-4389971.51057827
"4000",3.38305262304688,1850238.87785846,-3251973.94213917
"4005",2.02836274707031,1852371.58636474,-3252474.895543
"4006",5.84121306591797,1851537.78520914,-3250512.41826004
"4007",4.20346269384766,1854682.34030747,-3249056.65879982
"4008",46.3869933637695,1860505.16354295,-3245613.22650888
"4009",5.45696543847656,1857215.73559611,-3249771.16405168
"4010",1.30870902734375,1852745.43057352,-3248782.06711692
"4012",6.98839462304687,1854369.20110438,-3245113.43470593
"4011",5.47435580566406,1854740.66955045,-3247506.18144557
"4013",2.96848794677734,1856230.70929535,-3244811.37005092
"4014",15.736600065918,1857653.59181802,-3242458.65743877
"4018",6.10986715332031,1853780.39640471,-3238740.42231025
"4020",9.04116655371094,1862426.65245281,-3226190.38305099
"4019",10.2121583637695,1860322.5564821,-3229409.32182978
"4021",8.88596878320313,1860017.88395377,-3226205.05124471
"4030",5.86930112841797,1852065.31594144,-3247870.98683155
"4022",9.0025482734375,1857288.61544758,-3224992.84539048
"4025",169.364910177734,1892504.09402,-3223532.70155131
"4031",5.07852507958984,1851894.83742601,-3245707.67054856
"4037",8.84849885693359,1843943.86462034,-3237172.10448791
"4051",16.121378425293,1847666.44661485,-3247482.54725336
"4053",22.0026151040039,1848017.7511188,-3244267.27306536
"4032",6.63104782763672,1851466.15415751,-3243223.87004607
"4034",28.7372116884766,1853964.0788601,-3240569.77660629
"4078",12.1815512651367,1841678.56684537,-3267903.09433187
"4035",19.0798476572266,1848062.916274,-3239238.08489945
"4101",4.99287333398437,1849050.30851352,-3253754.69971022
"4036",12.4577356381836,1852515.8290504,-3234810.17257795
"4054",8.86837427490234,1844443.6872947,-3244502.2334753
"4055",36.9992035439453,1842451.93970967,-3242593.08647242
"4059",3.31516960449219,1848892.39057552,-3250180.89622633
"4060",4.97214718505859,1847040.67672619,-3248989.67068712
"4120",2.86630366748047,1851890.83260342,-3256887.99896311
"4061",12.4434718671875,1842720.33635202,-3248708.01046752
"4064",3.50564446142578,1847982.70715187,-3251409.18675231
"4065",5.44836966552734,1845837.88830535,-3250735.78081149
"4066",17.7089476210937,1844101.10288004,-3252298.26934618
"4107",4.58777612255859,1849754.81670842,-3261340.89194259
"4067",2.18365235986328,1847470.15964769,-3255225.81760254
"4068",10.7097653735352,1845336.44132893,-3255624.46159484
"4069",101.990538225098,1836831.54008865,-3253142.370178
"4070",29.296783578125,1834035.22573786,-3259640.09530774
"4072",1.15226355957031,1848746.45703563,-3255381.06076284
"4227",5.65724301074219,1877108.90239454,-3325271.50935573
"4228",91.7659304824219,1872504.83584591,-3333990.44457569
"4073",5.25867790576172,1842026.99765316,-3259664.67611558
"4108",8.44985150097656,1848343.24478932,-3262994.47835713
"4074",13.1057099794922,1839415.50550216,-3259911.01957585
"4075",13.5851673378906,1844613.00649534,-3260229.70907469
"4076",22.7338651958008,1839165.45416486,-3263288.65512622
"4077",18.4505388427734,1843187.26587183,-3265319.11659846
"4102",3.18019605273438,1850765.3264372,-3255244.00711224
"4112",4.32547640185547,1854739.51159628,-3268363.97465214
"4113",14.1573608447266,1854137.32998927,-3266235.90439133
"4103",3.92044345556641,1850110.17641692,-3257008.71830671
"4229",0.283384188476562,1877447.82445948,-3324048.05316188
"4104",2.96456322753906,1848484.56247317,-3257119.33327905
"4105",5.77240534472656,1848878.71373694,-3259280.29192815
"4106",9.70070876953125,1846843.13360814,-3260536.84926196
"4109",15.1355034516602,1851704.33593773,-3265134.36248701
"4110",33.8476872670898,1846455.66847418,-3267629.41894816
"4111",5.17137065234375,1851747.51046721,-3261461.7637657
"4114",15.3516370996094,1855696.48469148,-3272885.22961197
"4115",11.5245285356445,1848184.15068967,-3270345.33524272
"4116",16.4992709575195,1850680.51680654,-3270366.8406714
"4117",9.99278885498047,1853235.95537533,-3271776.00875628
"4118",28.0356849243164,1848003.01752027,-3274405.66014534
"4119",3.95213734423828,1856315.53374046,-3268800.05115375
"4230",1.03310123779297,1874784.58793746,-3323388.18625282
"4270",62.5755976572266,1854243.62255897,-3297650.51756127
"4121",10.1118784804688,1852503.89290864,-3258869.17529379
"4125",37.0910627871094,1848244.99084885,-3280304.75780415
"4122",21.0942288359375,1855502.02891765,-3261344.50231332
"4271",11.0035956660156,1859511.25082293,-3302905.25100972
"4123",19.8791452431641,1858110.92334438,-3265818.90983688
"4124",155.367633605469,1839211.53220798,-3279168.95493179
"4346",4.20943755664062,1807613.90208052,-3256929.76082184
"4347",23.8317249780273,1770307.00349629,-3254255.97030232
"4350",360.959363662109,1735830.19168785,-3246868.56103862
"4352",5210.65235543848,1711442.39293254,-3265636.10211649
"4354",116.380277698242,1741979.03588559,-3219641.0272147
"4355",575.818676253906,1758070.88628696,-3209818.11563275
"4356",751.761555038086,1703470.18804936,-3256482.28512073
"4357",3828.8178608584,1656793.29847416,-3268589.44355138
"4358",333.894440831543,1737060.71973278,-3266581.36137508
"4359",235.990612376953,1747041.31212982,-3273459.94967334
"4127",28.4939766938477,1859736.31837559,-3271136.44458516
"4128",11.3284094262695,1861720.67107985,-3274925.22261513
"4129",10.9219170083008,1862606.48881506,-3277958.54966581
"4130",35.1471201689453,1867773.12515772,-3277188.19294675
"4131",11.0016107006836,1857974.64659474,-3275892.51175487
"4132",13.3163257509766,1853216.83577862,-3276312.72265755
"4151",5.160499109375,1853358.02300169,-3256202.09670168
"4133",48.1517238115234,1853409.46790075,-3281488.6691947
"4155",7.85191209326172,1862436.79368556,-3259558.78250724
"4152",22.6285536694336,1856986.08389332,-3257118.17675174
"4153",8.27527354199219,1860217.00232603,-3258046.76813602
"4154",14.3231850380859,1863521.94607383,-3256649.16626323
"4170",11.9384922324219,1855539.70819643,-3253386.48318452
"4171",4.57596850634766,1854064.83613619,-3251465.84625732
"4156",33.4277269433594,1861475.15610325,-3264176.00227677
"4157",46.0996577670898,1865635.53599996,-3264845.71583199
"4158",2.48228030908203,1867053.8151187,-3256718.24141619
"4173",8.7521761640625,1860110.00001775,-3254448.5010881
"4159",10.9777084545898,1867698.8680069,-3258469.48765784
"4160",14.3088485566406,1871111.6740813,-3259078.14796674
"4161",13.2559803676758,1868971.91718564,-3262296.73436013
"4163",11.4880569438477,1872662.22941376,-3262943.80591092
"4164",21.1828376782227,1871435.87003357,-3266586.16506547
"4165",100.117567350586,1870663.8376435,-3273216.67945204
"4169",3.16987234423828,1851847.91724344,-3254011.47979334
"4172",8.10590339550781,1858601.80187953,-3252053.16803716
"4179",8.70563733447266,1864820.63673057,-3254256.66324346
"4183",270.37401335498,1890293.65710626,-3267063.91053114
"4184",38.3129774291992,1879889.49961499,-3277129.39523827
"4214",30.6853361713867,1874892.48343693,-3310928.30074024
"4215",18.775990390625,1878104.43660253,-3311823.15913718
"4216",46.6775484545898,1879941.52975368,-3302046.18107816
"4217",17.5485738491211,1878473.86775799,-3315538.67542448
"4218",15.0044977646484,1878990.61421594,-3320044.39649434
"4224",2.64074548730469,1883910.15441103,-3332840.07760452
"4377",45.0237659643555,1727539.36458976,-3356309.71466852
"4380",1685.07677573877,1699433.51278963,-3371120.31733426
"4225",4.4413656640625,1886136.10182086,-3334995.40830603
"4403",210.478755305176,1715961.10963659,-3212184.2571181
"4226",26.4134952666016,1875356.12377582,-3321624.71050968
"4272",27.1441384892578,1858589.53268675,-3307249.77171735
"4275",482.416486364258,1850143.53562119,-3323805.9760419
"4280",138.433875515625,1843895.32539619,-3289258.56890327
"4285",1526.58299630615,1831709.51679915,-3315895.64232014
"4287",255.895309799805,1812925.27642358,-3336546.12293918
"4300",79.0796602836914,1834780.72540772,-3271639.07083654
"4301",28.7028143115234,1831946.43856824,-3267732.49296528
"4303",18.5990209702148,1829705.99150383,-3264309.90033191
"4304",20.4090883666992,1826641.20747803,-3264496.87051814
"4305",59.0610126308594,1821961.53795979,-3264890.54575465
"4306",2535.89828071729,1799543.02646347,-3204644.78087775
"4307",67.1758690385742,1804959.6769144,-3279223.54679137
"4309",592.247226140137,1793678.17169396,-3305214.14881663
"4310",921.579718645508,1806161.24363002,-3312445.78392929
"4311",473.719314853027,1799134.46350291,-3240309.8818821
"4312",1130.81365216699,1800783.71102979,-3218422.35591613
"4313",679.187892677246,1789203.22946528,-3202538.0282508
"4340",720.627447848145,1796658.79694173,-3276652.06609443
"4341",501.229476388672,1783931.10458739,-3269409.38727096
"4342",45.7023503408203,1789257.38740995,-3250806.38562461
"4343",959.326736900391,1772141.6824536,-3263616.11705021
"4344",372.636589985352,1758932.20240884,-3253179.36099959
"4345",3.39934056445313,1782538.617793,-3251746.07533596
"4360",106.786663029297,1732460.46250376,-3280073.01996699
"4361",694.670980251465,1737928.66493217,-3287605.54418257
"4362",298.031295705078,1734159.46680236,-3302802.71390432
"4363",199.421918733887,1720466.30343973,-3255502.03002575
"4364",198.763224740234,1696329.17255534,-3259210.39411669
"4365",462.272728141602,1708748.26124221,-3290387.57042944
"4370",2723.38563428418,1747497.37449107,-3320934.02158395
"4371",154.525365656738,1773770.71259979,-3319489.37353972
"4373",7.45952869335937,1766435.59356355,-3335987.76007135
"4412",426.542839,1648907.67124904,-3143822.34212351
"4413",7367.5194381377,1639139.53282284,-3098109.60169774
"4374",224.824041788574,1725304.14605294,-3339141.65426251
"4711",10.2825993647461,1665136.24300558,-2760260.5343493
"4712",1.84402085693359,1577105.27885071,-2799622.14705171
"4381",96.3624143862305,1720767.4640231,-3376615.94819728
"4382",522.797570212891,1713849.94374947,-3385949.38116923
"4383",3.72886507958984,1722479.86521734,-3393210.85158058
"4385",2585.47639801514,1636099.68286523,-3367452.05747848
"4387",2529.43465681494,1650582.54026491,-3335216.08777208
"4388",2087.6729100332,1613124.70042099,-3306939.76808953
"4390",3746.33828719873,1582098.43480497,-3294540.01807411
"4400",3.68079396972656,1734151.93729526,-3235788.44384841
